time,close,open,high,low,volume
2019.02.04 02:07,6884.05,6883.75,6885.05,6882.75,5200
2019.02.04 02:08,6883.75,6883.65,6885.05,6883.45,3850
2019.02.04 02:09,6884.25,6883.95,6885.05,6883.65,3200
2019.02.04 02:10,6882.55,6884.45,6884.55,6881.95,5000
2019.02.04 02:11,6881.25,6882.65,6883.05,6881.25,8450
2019.02.04 02:12,6882.05,6881.45,6883.05,6880.65,5500
2019.02.04 02:13,6884.55,6882.95,6885.25,6882.65,5950
2019.02.04 02:14,6883.55,6883.95,6885.55,6883.45,5900
2019.02.04 02:15,6884.25,6883.55,6884.25,6883.15,3350
2019.02.04 02:16,6885.95,6884.25,6887.25,6884.25,7500
2019.02.04 02:17,6884.35,6885.9,6885.9,6883.95,2900
2019.02.04 02:18,6884.35,6884.35,6884.75,6884.25,3650
2019.02.04 02:19,6885.25,6884.35,6885.75,6884.2,4200
2019.02.04 02:20,6884.3,6885.25,6885.75,6883.95,4150
2019.02.04 02:21,6884.2,6884.3,6884.35,6884.05,2950
2019.02.04 02:22,6883.15,6884.2,6884.35,6882.45,2900
2019.02.04 02:23,6883.1,6883.15,6883.15,6882.65,2300
2019.02.04 02:24,6884.55,6883.1,6884.75,6883.1,3300
2019.02.04 02:25,6885.05,6884.55,6885.25,6884.55,3650
2019.02.04 02:26,6884.25,6885.15,6885.25,6884.25,1850
2019.02.04 02:27,6885.25,6884.25,6885.95,6883.65,4050
2019.02.04 02:28,6885.25,6885.45,6885.55,6884.85,5100
2019.02.04 02:29,6886.25,6884.95,6887.05,6884.85,5000
2019.02.04 02:30,6883.55,6886.05,6886.05,6882.65,6400
2019.02.04 02:31,6883.55,6883.15,6883.8,6883.15,4300
2019.02.04 02:32,6884.55,6883.65,6884.95,6883.65,2650
2019.02.04 02:33,6885.75,6884.65,6886.55,6884.55,4000
2019.02.04 02:34,6886.75,6885.75,6887.05,6885.75,2482
2019.02.04 02:35,6886.15,6886.75,6886.75,6885.75,3250
2019.02.04 02:36,6884.25,6886,6886.15,6883.65,3700
2019.02.04 02:37,6885.05,6883.95,6885.25,6883.95,2582
2019.02.04 02:38,6884.65,6885.05,6885.05,6884.55,2900
2019.02.04 02:39,6884.65,6884.65,6884.65,6884.6,1350
2019.02.04 02:40,6884.6,6884.65,6884.65,6884.45,1800
2019.02.04 02:41,6884.35,6884.5,6884.6,6884.1,1800
2019.02.04 02:42,6885.05,6884.5,6885.25,6884.45,2600
2019.02.04 02:43,6884.35,6885.05,6885.05,6884.2,2082
2019.02.04 02:44,6882.75,6884.35,6884.5,6882.45,1400
2019.02.04 02:45,6882.75,6882.95,6883.75,6882.15,6114
2019.02.04 02:46,6882.75,6882.95,6883.25,6882.65,1900
2019.02.04 02:47,6883.55,6882.95,6883.75,6882.95,2200
2019.02.04 02:48,6883.25,6883.55,6883.55,6883.05,1064
2019.02.04 02:49,6883.45,6883.45,6884.05,6883.15,1800
2019.02.04 02:50,6883.05,6883.55,6883.75,6882.45,4300
2019.02.04 02:51,6883.15,6883.05,6883.45,6882.95,1600
2019.02.04 02:52,6881.25,6883.15,6883.15,6880.05,4200
2019.02.04 02:53,6880.95,6880.95,6881.35,6880.95,3650
2019.02.04 02:54,6879.25,6880.95,6881.05,6878.65,4500
2019.02.04 02:55,6881.25,6878.95,6881.25,6878.65,4350
2019.02.04 02:56,6881.05,6881.25,6882.05,6880.95,2900
2019.02.04 02:57,6882.25,6881.15,6882.25,6881.15,1900
2019.02.04 02:58,6882.75,6882.45,6883.05,6882.45,2200
2019.02.04 02:59,6886.25,6882.75,6886.25,6882.45,5750
2019.02.04 03:00,6887.75,6886.05,6889.75,6886.05,13300
2019.02.04 03:01,6890.05,6887.75,6890.55,6887.15,6250
2019.02.04 03:02,6888.55,6890.15,6890.75,6888.15,7350
2019.02.04 03:03,6887.05,6888.55,6889.15,6886.15,6250
2019.02.04 03:04,6886.25,6886.65,6887.25,6885.15,4700
2019.02.04 03:05,6887.05,6886.25,6887.25,6886.25,2432
2019.02.04 03:06,6884.25,6886.15,6886.45,6884.25,4400
2019.02.04 03:07,6885.55,6884.25,6885.55,6884.15,3550
2019.02.04 03:08,6885.55,6885.65,6885.75,6885.15,1650
2019.02.04 03:09,6885.55,6885.55,6886.05,6885.15,1600
2019.02.04 03:10,6885.05,6885.15,6885.75,6884.55,3150
2019.02.04 03:11,6885.05,6885.05,6885.55,6884.65,3700
2019.02.04 03:12,6884.95,6885.05,6885.05,6884.85,1850
2019.02.04 03:13,6882.55,6884.95,6884.95,6882.15,3000
2019.02.04 03:14,6883.75,6882.65,6884.05,6882.65,3100
2019.02.04 03:15,6885.25,6883.95,6885.65,6883.95,6100
2019.02.04 03:16,6884.05,6884.95,6885.55,6883.95,3900
2019.02.04 03:17,6882.85,6884.05,6884.75,6882.45,6730
2019.02.04 03:18,6882.8,6882.85,6883.05,6882.55,3150
2019.02.04 03:19,6882.85,6882.75,6882.85,6882.45,3150
2019.02.04 03:20,6883.1,6882.85,6883.55,6882.75,2300
2019.02.04 03:21,6884.65,6883.15,6884.65,6883.15,3900
2019.02.04 03:22,6885.25,6884.65,6886.05,6884.55,4600
2019.02.04 03:23,6884.2,6885.25,6885.25,6884.05,3900
2019.02.04 03:24,6879.75,6884.1,6884.1,6879.75,6500
2019.02.04 03:25,6879.55,6879.75,6880.05,6878.65,5200
2019.02.04 03:26,6881.05,6879.55,6881.25,6879.55,5150
2019.02.04 03:27,6881.75,6881.15,6881.95,6880.65,3550
2019.02.04 03:28,6880.25,6881.95,6882.05,6880.15,3082
2019.02.04 03:29,6881.25,6880.45,6881.25,6880.15,2100
2019.02.04 03:30,6879.05,6880.95,6882.05,6878.65,8050
2019.02.04 03:31,6878.95,6879.05,6879.65,6878.35,8300
2019.02.04 03:32,6877.25,6878.95,6878.95,6876.45,9650
2019.02.04 03:33,6878.25,6877.05,6879.25,6876.75,8150
2019.02.04 03:34,6877.15,6878.25,6878.55,6876.45,6450
2019.02.04 03:35,6875.25,6877.25,6877.75,6874.95,9650
2019.02.04 03:36,6877.25,6875.45,6877.55,6874.95,8150
2019.02.04 03:37,6877.05,6877.25,6878.75,6876.75,9100
2019.02.04 03:38,6878.25,6877.05,6878.25,6876.45,5450
2019.02.04 03:39,6877.55,6878.25,6878.55,6877.15,5200
2019.02.04 03:40,6879.25,6877.65,6879.25,6877.45,7450
2019.02.04 03:41,6878.25,6878.95,6879.75,6877.95,4950
2019.02.04 03:42,6878.05,6878.45,6878.55,6877.45,5700
2019.02.04 03:43,6878.75,6877.95,6879.05,6877.15,4750
2019.02.04 03:44,6882.75,6878.75,6882.75,6878.75,7400
2019.02.04 03:45,6883.25,6882.95,6883.55,6881.65,8600
2019.02.04 03:46,6883.25,6883.45,6884.75,6882.75,7350
2019.02.04 03:47,6883.45,6883.4,6883.75,6883.35,3250
2019.02.04 03:48,6883.45,6883.45,6884.05,6883.35,4600
2019.02.04 03:49,6884.05,6883.45,6884.25,6883.35,4750
2019.02.04 03:50,6883.45,6884.15,6884.25,6883.35,4450
2019.02.04 03:51,6883.45,6883.45,6883.75,6883.35,2800
2019.02.04 03:52,6883.45,6883.45,6883.45,6883.25,3650
2019.02.04 03:53,6883.05,6883.45,6883.45,6881.65,3750
2019.02.04 03:54,6884.55,6882.75,6884.75,6882.75,4050
2019.02.04 03:55,6884.55,6884.25,6885.05,6883.95,3950
2019.02.04 03:56,6885.55,6884.55,6885.55,6883.45,5600
2019.02.04 03:57,6885.55,6885.55,6887.05,6884.95,5500
2019.02.04 03:58,6885.15,6885.55,6886.55,6884.55,5700
2019.02.04 03:59,6884.25,6885.25,6885.25,6884.25,3400
2019.02.04 04:00,6884.55,6884.25,6886.55,6884.25,6850
2019.02.04 04:01,6884.25,6884.55,6884.75,6883.15,5500
2019.02.04 04:02,6884.75,6884.25,6885.25,6883.95,5500
2019.02.04 04:03,6885.05,6884.55,6885.25,6883.95,2900
2019.02.04 04:04,6886.05,6884.85,6886.25,6884.85,5050
2019.02.04 04:05,6887.35,6886.05,6887.35,6886.05,5100
2019.02.04 04:06,6887.3,6887.35,6887.35,6886.95,3700
2019.02.04 04:07,6887.3,6887.35,6887.35,6887.3,2700
2019.02.04 04:08,6885.55,6887.3,6887.35,6885.45,4350
2019.02.04 04:09,6885.75,6885.55,6886.05,6885.15,5150
2019.02.04 04:10,6884.75,6885.75,6886.05,6884.25,4500
2019.02.04 04:11,6884.05,6884.75,6884.75,6883.65,3600
2019.02.04 04:12,6884.05,6883.65,6885.25,6883.65,5500
2019.02.04 04:13,6885.75,6884.15,6886.05,6884.15,5180
2019.02.04 04:14,6886.05,6885.45,6886.75,6885.45,4450
2019.02.04 04:15,6886.05,6886.15,6886.75,6885.75,4200
2019.02.04 04:16,6885.25,6885.75,6885.75,6884.95,2950
2019.02.04 04:17,6885.05,6885.25,6885.25,6884.25,2600
2019.02.04 04:18,6885.55,6884.65,6885.55,6884.25,2800
2019.02.04 04:19,6885.75,6885.55,6886.75,6885.15,4800
2019.02.04 04:20,6887.95,6885.65,6888.05,6885.45,5550
2019.02.04 04:21,6888.05,6887.95,6888.75,6887.85,6200
2019.02.04 04:22,6887.85,6887.85,6888.05,6887.75,2100
2019.02.04 04:23,6886.05,6887.95,6887.95,6886.05,3882
2019.02.04 04:24,6886.25,6886.05,6886.75,6886.05,2212
2019.02.04 04:25,6888.25,6886.25,6888.45,6886.15,3100
2019.02.04 04:26,6889.15,6888.65,6889.45,6888.15,5450
2019.02.04 04:27,6888.95,6889.15,6889.15,6888.85,2250
2019.02.04 04:28,6887.95,6888.95,6889,6887.25,3650
2019.02.04 04:29,6889.05,6888.05,6889.05,6887.85,5500
2019.02.04 04:30,6888.25,6889.05,6889.05,6887.95,3050
2019.02.04 04:31,6887.95,6888.45,6888.75,6887.85,1600
2019.02.04 04:32,6889.55,6887.95,6889.75,6887.85,3782
2019.02.04 04:33,6888.25,6889.55,6889.75,6888.15,4400
2019.02.04 04:34,6889.05,6888.45,6889.25,6888.15,3650
2019.02.04 04:35,6887.95,6888.75,6888.75,6887.85,2650
2019.02.04 04:36,6887.8,6887.95,6888.05,6887.6,4200
2019.02.04 04:37,6887.6,6887.65,6887.9,6887.5,2950
2019.02.04 04:38,6885.55,6887.6,6887.95,6885.15,3482
2019.02.04 04:39,6885.75,6885.55,6886.05,6885.15,2550
2019.02.04 04:40,6886.25,6885.75,6887.05,6885.75,2782
2019.02.04 04:41,6885.75,6886.25,6886.55,6885.75,1200
2019.02.04 04:42,6885.55,6885.75,6886.25,6885.45,3000
2019.02.04 04:43,6886.55,6885.65,6886.55,6885.65,1250
2019.02.04 04:44,6886.05,6886.55,6886.75,6885.75,2200
2019.02.04 04:45,6885.55,6885.75,6886.05,6885.45,3200
2019.02.04 04:46,6884.95,6885.15,6885.15,6884.6,3700
2019.02.04 04:47,6884.35,6884.95,6884.95,6884.35,4100
2019.02.04 04:48,6883.05,6884.5,6884.5,6881.95,5400
2019.02.04 04:49,6884.25,6883.15,6884.75,6883.15,4380
2019.02.04 04:50,6884.75,6884.25,6884.75,6883.65,2850
2019.02.04 04:51,6885.25,6884.75,6885.25,6884.25,2800
2019.02.04 04:52,6885.05,6885.25,6885.75,6884.55,2300
2019.02.04 04:53,6884.75,6885.15,6885.25,6884.55,1450
2019.02.04 04:54,6883.25,6884.55,6884.55,6883.05,3700
2019.02.04 04:55,6882.55,6883.05,6883.25,6882.45,3500
2019.02.04 04:56,6882.25,6882.55,6883.05,6881.95,4000
2019.02.04 04:57,6883.75,6882.65,6883.75,6882.15,3150
2019.02.04 04:58,6883.75,6883.15,6883.75,6883.15,1200
2019.02.04 04:59,6884.25,6883.75,6884.25,6883.45,1500
2019.02.04 05:00,6884.05,6884.25,6884.75,6883.65,3050
2019.02.04 05:01,6884.55,6884.15,6884.75,6884.15,1214
2019.02.04 05:02,6884.75,6884.65,6885.05,6884.25,3750
2019.02.04 05:03,6885.55,6884.95,6885.55,6884.95,1800
2019.02.04 05:04,6884.55,6885.15,6885.25,6884.55,3162
2019.02.04 05:05,6884.55,6884.55,6885.15,6884.55,2900
2019.02.04 05:06,6885.05,6884.55,6885.25,6884.55,2050
2019.02.04 05:07,6885.25,6885.15,6885.75,6885.15,1350
2019.02.04 05:08,6885.05,6885.45,6885.55,6884.65,2130
2019.02.04 05:09,6885.55,6884.65,6885.55,6884.65,2600
2019.02.04 05:10,6885.05,6885.15,6885.25,6884.95,2450
2019.02.04 05:11,6885.05,6885.15,6885.25,6884.65,1850
2019.02.04 05:12,6884.95,6884.95,6885.25,6884.65,2500
2019.02.04 05:13,6885.05,6884.9,6885.25,6884.85,3600
2019.02.04 05:14,6884.95,6884.85,6884.95,6884.85,2150
2019.02.04 05:15,6884.95,6884.95,6884.95,6884.7,2200
2019.02.04 05:16,6883.25,6884.95,6884.95,6883.15,3550
2019.02.04 05:17,6883.45,6883.25,6884.25,6883.05,2350
2019.02.04 05:18,6883.45,6883.45,6883.75,6883.35,2150
2019.02.04 05:19,6883.35,6883.45,6883.55,6883.35,2050
2019.02.04 05:20,6883.35,6883.3,6883.45,6883,3682
2019.02.04 05:21,6883.25,6883.35,6883.45,6883.25,2750
2019.02.04 05:22,6883.1,6883.25,6883.4,6883,2650
2019.02.04 05:23,6883.35,6883.1,6883.4,6883,2050
2019.02.04 05:24,6883.45,6883.45,6883.45,6883.35,2050
2019.02.04 05:25,6882.25,6883.45,6883.45,6881.45,2582
2019.02.04 05:26,6881.75,6881.95,6882.25,6881.55,2900
2019.02.04 05:27,6882.05,6881.55,6882.05,6881.55,1380
2019.02.04 05:28,6882.75,6881.65,6882.75,6881.65,2600
2019.02.04 05:29,6883.55,6882.75,6883.55,6881.95,3800
2019.02.04 05:30,6881.75,6883.15,6883.25,6880.95,5750
2019.02.04 05:31,6880.55,6881.75,6882.25,6880.45,4100
2019.02.04 05:32,6880.45,6880.65,6880.75,6880.15,4550
2019.02.04 05:33,6879.05,6880.45,6880.55,6878.45,2950
2019.02.04 05:34,6879.95,6879.05,6880.05,6878.55,3350
2019.02.04 05:35,6881.55,6880.05,6881.55,6880.05,5100
2019.02.04 05:36,6882.05,6881.25,6882.55,6881.25,5200
2019.02.04 05:37,6881.75,6882.05,6882.05,6880.95,4050
2019.02.04 05:38,6881.55,6881.75,6881.75,6881.15,1800
2019.02.04 05:39,6881.75,6881.25,6882.25,6881.25,3900
2019.02.04 05:40,6882.05,6881.55,6882.55,6881.55,2950
2019.02.04 05:41,6882.55,6882.15,6882.75,6881.95,4250
2019.02.04 05:42,6881.25,6882.55,6882.55,6881.25,4400
2019.02.04 05:43,6881.25,6881.25,6881.55,6880.95,3010
2019.02.04 05:44,6881.45,6881.45,6881.65,6881.25,1800
2019.02.04 05:45,6879.55,6881.45,6881.45,6879.15,3900
2019.02.04 05:46,6879.75,6879.55,6880.05,6878.95,2450
2019.02.04 05:47,6880.05,6879.95,6880.25,6879.45,1950
2019.02.04 05:48,6880.45,6880.05,6880.55,6879.95,850
2019.02.04 05:49,6878.25,6880.55,6880.55,6877.45,4650
2019.02.04 05:50,6877.25,6878.25,6878.25,6877.15,4250
2019.02.04 05:51,6878.25,6877.25,6878.55,6876.75,4500
2019.02.04 05:52,6878.55,6878.45,6879.25,6878.25,3200
2019.02.04 05:53,6877.55,6878.55,6878.55,6877.45,2130
2019.02.04 05:54,6879.55,6877.65,6879.75,6877.15,4900
2019.02.04 05:55,6880.35,6879.65,6880.55,6879.45,3850
2019.02.04 05:56,6879.55,6880.35,6880.55,6879.15,2350
2019.02.04 05:57,6879.85,6879.65,6879.85,6879.45,2782
2019.02.04 05:58,6880.55,6879.85,6881.05,6879.75,4150
2019.02.04 05:59,6880.45,6880.55,6880.55,6880.35,2550
2019.02.04 06:00,6880.1,6880.4,6880.45,6880,2582
2019.02.04 06:01,6880.15,6880.3,6880.45,6880.1,2450
2019.02.04 06:02,6879.55,6880.1,6880.3,6879.5,1632
2019.02.04 06:03,6878.95,6879.5,6879.5,6878.85,1650
2019.02.04 06:04,6877.05,6878.95,6879.25,6875.95,5600
2019.02.04 06:05,6876.75,6877.15,6877.75,6876.75,3150
2019.02.04 06:06,6878.55,6876.75,6878.55,6876.75,2582
2019.02.04 06:07,6878.05,6878.55,6878.75,6877.95,2700
2019.02.04 06:08,6877.55,6878.15,6878.45,6877.15,3950
2019.02.04 06:09,6877.75,6877.65,6877.95,6877.15,3250
2019.02.04 06:10,6878.05,6877.45,6878.25,6877.45,2950
2019.02.04 06:11,6877.75,6878.05,6878.25,6877.65,1580
2019.02.04 06:12,6877.45,6877.75,6878.05,6877.15,2600
2019.02.04 06:13,6877.25,6877.45,6877.45,6877.1,2050
2019.02.04 06:14,6876.05,6877.25,6877.4,6875.65,2900
2019.02.04 06:15,6877.65,6876.15,6877.75,6875.95,3300
2019.02.04 06:16,6876.95,6877.75,6877.75,6876.95,1900
2019.02.04 06:17,6877.15,6876.95,6877.15,6876.95,1250
2019.02.04 06:18,6877.15,6877.15,6877.25,6876.95,2800
2019.02.04 06:19,6877.55,6877.15,6878.05,6877.15,2600
2019.02.04 06:20,6877.55,6877.55,6878.05,6877.45,2350
2019.02.04 06:21,6878.25,6877.55,6878.25,6877.05,1782
2019.02.04 06:22,6878.05,6878.25,6878.25,6877.45,5550
2019.02.04 06:23,6877.55,6878.15,6878.25,6877.35,2950
2019.02.04 06:24,6877.15,6877.55,6877.55,6877.15,1400
2019.02.04 06:25,6875.25,6877.15,6877.35,6874.95,4347
2019.02.04 06:26,6875.75,6874.95,6876.05,6874.95,4800
2019.02.04 06:27,6877.55,6875.75,6877.55,6875.55,3950
2019.02.04 06:28,6877.25,6877.15,6877.75,6876.15,4850
2019.02.04 06:29,6876.55,6877.25,6877.25,6876.45,1850
2019.02.04 06:30,6878.05,6876.65,6878.05,6876.15,3350
2019.02.04 06:31,6877.75,6878.05,6878.75,6877.65,4400
2019.02.04 06:32,6877.25,6877.75,6878.05,6877.15,3750
2019.02.04 06:33,6877.55,6877.25,6877.75,6877.15,1600
2019.02.04 06:34,6877.05,6877.65,6877.75,6877.05,2150
2019.02.04 06:35,6876.55,6877.15,6877.55,6876.45,1650
2019.02.04 06:36,6878.25,6876.65,6878.25,6876.45,2100
2019.02.04 06:37,6878.25,6878.45,6878.75,6877.45,2430
2019.02.04 06:38,6878.05,6878.25,6879.05,6877.95,3150
2019.02.04 06:39,6878.65,6878.15,6878.65,6878.15,3400
2019.02.04 06:40,6878.65,6878.65,6878.65,6878.65,714
2019.02.04 06:41,6879.05,6878.65,6879.05,6878.65,1550
2019.02.04 06:42,6878.75,6879.05,6879.55,6878.55,2550
2019.02.04 06:43,6878.75,6878.75,6879.25,6878.55,2450
2019.02.04 06:44,6878.65,6878.75,6879.05,6878.55,2200
2019.02.04 06:45,6879.55,6878.65,6880.55,6878.65,4950
2019.02.04 06:46,6880.75,6879.55,6881.75,6879.55,5050
2019.02.04 06:47,6880.25,6880.45,6880.75,6879.75,2600
2019.02.04 06:48,6880.55,6880.05,6881.05,6880.05,3700
2019.02.04 06:49,6881.05,6880.55,6881.25,6880.55,2550
2019.02.04 06:50,6881.05,6881.15,6881.25,6880.95,1850
2019.02.04 06:51,6880.25,6880.65,6881.05,6880.25,3800
2019.02.04 06:52,6880.25,6880.15,6880.45,6880.1,1850
2019.02.04 06:53,6880.1,6880.25,6880.4,6880.1,950
2019.02.04 06:54,6880.1,6880.3,6880.4,6880.1,1900
2019.02.04 06:55,6878.25,6880.1,6880.15,6878.25,1300
2019.02.04 06:56,6878.75,6878.25,6879.05,6877.95,1700
2019.02.04 06:57,6878.05,6878.75,6878.75,6877.65,1614
2019.02.04 06:58,6877.75,6878.05,6878.05,6877.15,2200
2019.02.04 06:59,6878.55,6877.75,6878.55,6877.15,1950
2019.02.04 07:00,6876.75,6878.25,6878.25,6876.45,3850
2019.02.04 07:01,6877.05,6876.75,6877.25,6876.75,1250
2019.02.04 07:02,6877.45,6876.75,6877.55,6876.65,1550
2019.02.04 07:03,6877.35,6877.45,6877.45,6877.35,1032
2019.02.04 07:04,6875.75,6877.3,6877.4,6875.55,2750
2019.02.04 07:05,6872.35,6875.95,6876.05,6871.65,8100
2019.02.04 07:06,6872.35,6872.45,6872.75,6872.25,1800
2019.02.04 07:07,6872.75,6872.35,6872.75,6872.25,2250
2019.02.04 07:08,6873.25,6872.95,6873.55,6872.65,2250
2019.02.04 07:09,6873.55,6873.25,6873.75,6873.15,2600
2019.02.04 07:10,6875.05,6873.55,6875.55,6873.55,5700
2019.02.04 07:11,6874.75,6875.05,6875.15,6874.15,2800
2019.02.04 07:12,6874.05,6874.95,6875.05,6874.05,1700
2019.02.04 07:13,6875.25,6874.15,6875.25,6874.15,2830
2019.02.04 07:14,6875.05,6875.25,6875.75,6874.95,2450
2019.02.04 07:15,6875.55,6875.45,6876.05,6875.25,2200
2019.02.04 07:16,6875.75,6875.65,6876.25,6875.65,2200
2019.02.04 07:17,6875.05,6875.95,6876.25,6874.95,2050
2019.02.04 07:18,6875.25,6874.45,6875.25,6874.45,2132
2019.02.04 07:19,6875.65,6875.45,6875.75,6875.25,1850
2019.02.04 07:20,6875.65,6875.65,6875.75,6875.55,1712
2019.02.04 07:21,6874.55,6875.65,6875.65,6874.35,3350
2019.02.04 07:22,6875.75,6874.55,6875.75,6874.45,2750
2019.02.04 07:23,6877.55,6875.95,6878.55,6875.95,7800
2019.02.04 07:24,6877.45,6877.35,6877.75,6877.35,2732
2019.02.04 07:25,6877.45,6877.45,6877.45,6877.15,2850
2019.02.04 07:26,6877.45,6877.4,6877.45,6877.35,1450
2019.02.04 07:27,6877.35,6877.4,6877.4,6877.1,700
2019.02.04 07:28,6877.45,6877.45,6877.45,6877.25,732
2019.02.04 07:29,6878.25,6877.4,6878.25,6877.35,2750
2019.02.04 07:30,6877.55,6877.95,6878.05,6877.35,3650
2019.02.04 07:31,6878.55,6877.35,6878.65,6877.35,2950
2019.02.04 07:32,6875.75,6878.25,6878.75,6875.55,4750
2019.02.04 07:33,6875.3,6875.75,6875.75,6875.05,2450
2019.02.04 07:34,6872.6,6875.35,6875.35,6870.45,7150
2019.02.04 07:35,6874.25,6872.6,6874.95,6872.6,5750
2019.02.04 07:36,6874.25,6874.05,6875.45,6873.75,2200
2019.02.04 07:37,6873.75,6874.45,6875.8,6873.75,2450
2019.02.04 07:38,6873.15,6873.95,6874.25,6873.15,3300
2019.02.04 07:39,6874.25,6873.15,6874.45,6873.15,2300
2019.02.04 07:40,6873.15,6874.25,6874.25,6873.15,2150
2019.02.04 07:41,6874.55,6873.45,6874.55,6873.45,1150
2019.02.04 07:42,6874.55,6874.65,6875.05,6874.35,1800
2019.02.04 07:43,6874.25,6874.65,6874.75,6874.25,2800
2019.02.04 07:44,6874.55,6874.4,6874.55,6874.35,1300
2019.02.04 07:45,6875.55,6874.55,6875.65,6874.35,2500
2019.02.04 07:46,6875.95,6875.25,6876.05,6875.25,2150
2019.02.04 07:47,6875.6,6875.95,6875.95,6875.6,1800
2019.02.04 07:48,6875.05,6875.6,6875.65,6875.05,1100
2019.02.04 07:49,6875.2,6875.2,6875.35,6875.05,1800
2019.02.04 07:50,6874.45,6875.2,6875.35,6874.25,2750
